From_left	Log2Ratio	p_value	MaxRPKM	ID	Species	GeneName	Symbol
NM_006108	0.91	0.146	273.48	10418	Homo sapiens	spondin 1(SPON1)	SPON1
NM_006109	0.89	0.309	17073.24	10419	Homo sapiens	protein arginine methyltransferase 5(PRMT5)	PRMT5
NM_006112	0.74	0.0623	9763.54	10450	Homo sapiens	peptidylprolyl isomerase E(PPIE)	PPIE
NM_006116	0.3	0.389	13218.99	10454	Homo sapiens	TGF-beta activated kinase 1 (MAP3K7) binding protein 1(TAB1)	TAB1
NM_006117	1.61	0.279	1412.59	10455	Homo sapiens	enoyl-CoA delta isomerase 2(ECI2)	ECI2
NM_006125	5.5	0.178	101.25	395	Homo sapiens	Rho GTPase activating protein 6(ARHGAP6)	ARHGAP6
NM_006129	3.01	0.123	10395.64	649	Homo sapiens	bone morphogenetic protein 1(BMP1)	BMP1
NM_006135	0.52	0.123	149775.36	829	Homo sapiens	capping actin protein of muscle Z-line alpha subunit 1(CAPZA1)	CAPZA1
NM_006136	0.22	0.279	50252.36	830	Homo sapiens	capping actin protein of muscle Z-line alpha subunit 2(CAPZA2)	CAPZA2
NM_006137	3.23	0.173	31.7	924	Homo sapiens	CD7 molecule(CD7)	CD7
NM_006142	1.02	0.434	37987.79	2810	Homo sapiens	stratifin(SFN)	SFN
NM_006145	0.21	0.505	107767.89	3337	Homo sapiens	DnaJ heat shock protein family (Hsp40) member B1(DNAJB1)	DNAJB1
NM_006153	0.6	0.104	26688.31	4690	Homo sapiens	NCK adaptor protein 1(NCK1)	NCK1
NM_006154	0.21	0.739	25577.85	4734	Homo sapiens	neural precursor cell expressed, developmentally down-regulated 4, E3 ubiquitin protein ligase(NEDD4)	NEDD4
NM_006155	0.81	0.203	37784.98	4735	Homo sapiens	septin 2(SEPT2)	SEPT2
NM_006156	0.45	0.21	32044.8	4738	Homo sapiens	neural precursor cell expressed, developmentally down-regulated 8(NEDD8)	NEDD8
NM_006158	4.53	0.332	602.4	4747	Homo sapiens	neurofilament, light polypeptide(NEFL)	NEFL
NM_006161	3.65	0.0659	12.59	4762	Homo sapiens	neurogenin 1(NEUROG1)	NEUROG1
NM_006167	2.6	0.0996	9230	4824	Homo sapiens	NK3 homeobox 1(NKX3-1)	NKX3-1
NM_006170	0.9	0.106	33056.09	4839	Homo sapiens	NOP2 nucleolar protein(NOP2)	NOP2
NM_006178	0.68	0.109	10039.57	4905	Homo sapiens	N-ethylmaleimide sensitive factor, vesicle fusing ATPase(NSF)	NSF
NM_006182	8.71	0.0591	65688.31	4921	Homo sapiens	discoidin domain receptor tyrosine kinase 2(DDR2)	DDR2
NM_006185	0.04	0.98	18958.66	4926	Homo sapiens	nuclear mitotic apparatus protein 1(NUMA1)	NUMA1
NM_006187	0.12	0.882	43351.44	4940	Homo sapiens	2'-5'-oligoadenylate synthetase 3(OAS3)	OAS3
NM_006189	1.65	0.225	12.63	4975	Homo sapiens	olfactory marker protein(OMP)	OMP
NM_006190	0.02	0.953	16004.15	4999	Homo sapiens	origin recognition complex subunit 2(ORC2)	ORC2
NM_006191	0.84	0.0976	73040.12	5036	Homo sapiens	proliferation-associated 2G4(PA2G4)	PA2G4
NM_006196	0.17	0.623	272558.51	5093	Homo sapiens	poly(rC) binding protein 1(PCBP1)	PCBP1
NM_006197	0.76	0.335	56331.36	5108	Homo sapiens	pericentriolar material 1(PCM1)	PCM1
NM_006200	4.02	0.17	314.39	5125	Homo sapiens	proprotein convertase subtilisin/kexin type 5(PCSK5)	PCSK5
NM_006205	1	0.544	3.81	5149	Homo sapiens	phosphodiesterase 6H(PDE6H)	PDE6H
NM_006206	7.41	0.122	10540.26	5156	Homo sapiens	platelet derived growth factor receptor alpha(PDGFRA)	PDGFRA
NM_006207	0.51	0.682	1824.67	5157	Homo sapiens	platelet derived growth factor receptor like(PDGFRL)	PDGFRL
NM_006209	5.93	0.326	1823.13	5168	Homo sapiens	ectonucleotide pyrophosphatase/phosphodiesterase 2(ENPP2)	ENPP2
NM_006211	7.32	0.159	159.8	5179	Homo sapiens	proenkephalin(PENK)	PENK
NM_006216	5.04	0.232	36991.79	5270	Homo sapiens	serpin family E member 2(SERPINE2)	SERPINE2
NM_006218	0	0.998	15891.96	5290	Homo sapiens	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)	PIK3CA
NM_006221	0.35	0.307	11945.64	5300	Homo sapiens	peptidylprolyl cis/trans isomerase, NIMA-interacting 1(PIN1)	PIN1
NM_006225	2.22	0.229	7103.45	5333	Homo sapiens	phospholipase C delta 1(PLCD1)	PLCD1
NM_006227	5.35	0.17	9932.88	5360	Homo sapiens	phospholipid transfer protein(PLTP)	PLTP
NM_006228	1.79	0.182	3.45	5368	Homo sapiens	prepronociceptin(PNOC)	PNOC
NM_006236	2.1	0.455	1043.54	5455	Homo sapiens	POU class 3 homeobox 3(POU3F3)	POU3F3
NM_006237	5.68	0.234	1187.16	5457	Homo sapiens	POU class 4 homeobox 1(POU4F1)	POU4F1
NM_006238	0.73	0.083	36311.21	5467	Homo sapiens	peroxisome proliferator activated receptor delta(PPARD)	PPARD
NM_006239	0.11	0.914	20.17	5470	Homo sapiens	protein phosphatase with EF-hand domain 2(PPEF2)	PPEF2
NM_006240	1.35	0.493	16.65	5475	Homo sapiens	protein phosphatase with EF-hand domain 1(PPEF1)	PPEF1
NM_006244	1.57	0.14	8696.67	5526	Homo sapiens	protein phosphatase 2 regulatory subunit B'beta(PPP2R5B)	PPP2R5B
NM_006245	0.5	0.116	34070.86	5528	Homo sapiens	protein phosphatase 2 regulatory subunit B'delta(PPP2R5D)	PPP2R5D
NM_006247	0.59	0.34	30176.25	5536	Homo sapiens	protein phosphatase 5 catalytic subunit(PPP5C)	PPP5C
NM_006251	0.48	0.206	84457.34	5562	Homo sapiens	protein kinase AMP-activated catalytic subunit alpha 1(PRKAA1)	prkaa1
NM_006257	0.98	0.664	88.68	5588	Homo sapiens	protein kinase C theta(PRKCQ)	PRKCQ
NM_006259	2.97	0.18	191.49	5593	Homo sapiens	protein kinase, cGMP-dependent, type II(PRKG2)	PRKG2
NM_006265	0.21	0.72	323262.4	5885	Homo sapiens	RAD21 cohesin complex component(RAD21)	RAD21
NM_006267	0.04	0.884	114884.56	5903	Homo sapiens	RAN binding protein 2(RANBP2)	RANBP2
NM_006270	1.18	0.182	20633.51	6237	Homo sapiens	related RAS viral (r-ras) oncogene homolog(RRAS)	RRAS
NM_006273	2.13	0.206	4.39	6354	Homo sapiens	C-C motif chemokine ligand 7(CCL7)	CCL7
NM_006278	0.72	0.636	1489.65	6484	Homo sapiens	ST3 beta-galactoside alpha-2,3-sialyltransferase 4(ST3GAL4)	ST3GAL4
NM_006279	1.76	0.111	654.32	6487	Homo sapiens	ST3 beta-galactoside alpha-2,3-sialyltransferase 3(ST3GAL3)	ST3GAL3
NM_006282	0.76	0.262	50283.81	6789	Homo sapiens	serine/threonine kinase 4(STK4)	STK4
NM_006283	0.78	0.512	52688.73	6867	Homo sapiens	transforming acidic coiled-coil containing protein 1(TACC1)	TACC1
NM_006284	0.04	0.899	9666.17	6881	Homo sapiens	TATA-box binding protein associated factor 10(TAF10)	TAF10
NM_006288	11	0.166	133854.07	7070	Homo sapiens	Thy-1 cell surface antigen(THY1)	THY1
NM_006291	1.74	0.265	17565.46	7127	Homo sapiens	TNF alpha induced protein 2(TNFAIP2)	TNFAIP2
NM_006296	1.47	0.329	735.45	7444	Homo sapiens	vaccinia related kinase 2(VRK2)	VRK2
NM_006298	0.71	0.143	3535.73	7745	Homo sapiens	zinc finger with KRAB and SCAN domains 8(ZKSCAN8)	ZKSCAN8
NM_006299	0.17	0.589	4766.79	7746	Homo sapiens	zinc finger and SCAN domain containing 9(ZSCAN9)	ZSCAN9
NM_006300	0.3	0.411	3217.82	7773	Homo sapiens	zinc finger protein 230(ZNF230)	ZNF230
NM_006301	1.63	0.261	1179.23	7786	Homo sapiens	mitogen-activated protein kinase kinase kinase 12(MAP3K12)	MAP3K12
NM_006302	0.12	0.67	25823.12	7841	Homo sapiens	mannosyl-oligosaccharide glucosidase(MOGS)	MOGS
NM_006303	0.44	0.383	23800.55	7965	Homo sapiens	aminoacyl tRNA synthetase complex interacting multifunctional protein 2(AIMP2)	AIMP2
NM_006304	0.42	0.14	19791.12	7979	Homo sapiens	split hand/foot malformation (ectrodactyly) type 1(SHFM1)	SHFM1
NM_006305	0.68	0.127	94515.99	8125	Homo sapiens	acidic nuclear phosphoprotein 32 family member A(ANP32A)	ANP32A
NM_006309	0.14	0.894	293.77	9209	Homo sapiens	LRR binding FLII interacting protein 2(LRRFIP2)	LRRFIP2
NM_006311	0.05	0.949	4004.18	9611	Homo sapiens	nuclear receptor corepressor 1(NCOR1)	NCOR1
NM_006313	0.15	0.608	9091.79	9958	Homo sapiens	ubiquitin specific peptidase 15(USP15)	USP15
NM_006320	0.23	0.498	60034.65	10424	Homo sapiens	progesterone receptor membrane component 2(PGRMC2)	PGRMC2
NM_006322	0.45	0.467	18362.39	10426	Homo sapiens	tubulin gamma complex associated protein 3(TUBGCP3)	TUBGCP3
NM_006323	0.51	0.31	7352.77	10427	Homo sapiens	SEC24 homolog B, COPII coat complex component(SEC24B)	SEC24B
NM_006325	0.66	0.126	132966.69	5901	Homo sapiens	RAN, member RAS oncogene family(RAN)	RAN
NM_006327	0.54	0.175	18857	100287932	Homo sapiens	translocase of inner mitochondrial membrane 23(TIMM23)	TIMM23
NM_006328	0.13	0.675	59911.83	10432	Homo sapiens	RNA binding motif protein 14(RBM14)	RBM14
NM_006329	4.9	0.251	9491.59	10516	Homo sapiens	fibulin 5(FBLN5)	FBLN5
NM_006331	1.05	0.132	17208.86	10436	Homo sapiens	EMG1, N1-specific pseudouridine methyltransferase(EMG1)	EMG1
NM_006333	0.11	0.847	2251.69	10438	Homo sapiens	C1D nuclear receptor corepressor(C1D)	C1D
NM_006335	0.37	0.253	59367.49	10440	Homo sapiens	translocase of inner mitochondrial membrane 17 homolog A (yeast)(TIMM17A)	TIMM17A
NM_006342	1.08	0.112	43976.94	10460	Homo sapiens	transforming acidic coiled-coil containing protein 3(TACC3)	TACC3
NM_006343	3.54	0.306	6464.57	10461	Homo sapiens	MER proto-oncogene, tyrosine kinase(MERTK)	MERTK
NM_006346	0.55	0.179	4354.48	10464	Homo sapiens	progesterone immunomodulatory binding factor 1(PIBF1)	PIBF1
NM_006348	0.24	0.715	18475.79	10466	Homo sapiens	component of oligomeric golgi complex 5(COG5)	COG5
NM_006349	0.12	0.666	15145.18	10467	Homo sapiens	zinc finger HIT-type containing 1(ZNHIT1)	ZNHIT1
NM_006350	5.99	0.0775	1296.85	10468	Homo sapiens	follistatin(FST)	FST
NM_006352	1.43	0.178	10954.13	10472	Homo sapiens	zinc finger and BTB domain containing 18(ZBTB18)	zbtb18
NM_006354	0.18	0.636	42151.87	10474	Homo sapiens	transcriptional adaptor 3(TADA3)	TADA3
NM_006359	1.1	0.0812	1607.95	10479	Homo sapiens	solute carrier family 9 member A6(SLC9A6)	SLC9A6
NM_006360	0.75	0.145	62804.12	10480	Homo sapiens	eukaryotic translation initiation factor 3 subunit M(EIF3M)	EIF3M
NM_006361	0.68	0.713	541.15	10481	Homo sapiens	homeobox B13(HOXB13)	HOXB13
NM_006365	2.21	0.465	5.95	10485	Homo sapiens	chromosome 1 open reading frame 61(C1orf61)	C1orf61
NM_006366	0.38	0.561	24006.38	10486	Homo sapiens	CAP, adenylate cyclase-associated protein, 2 (yeast)(CAP2)	CAP2
NM_006367	1.01	0.0677	38517.53	10487	Homo sapiens	adenylate cyclase associated protein 1(CAP1)	CAP1
NM_006368	0.09	0.854	9218.16	10488	Homo sapiens	cAMP responsive element binding protein 3(CREB3)	CREB3
NM_006369	0.74	0.0727	67211.55	10489	Homo sapiens	leucine rich repeat containing 41(LRRC41)	LRRC41
NM_006372	0.95	0.0691	71259.32	10492	Homo sapiens	synaptotagmin binding cytoplasmic RNA interacting protein(SYNCRIP)	SYNCRIP
NM_006373	0.75	0.195	68397.79	10493	Homo sapiens	vesicle amine transport 1(VAT1)	VAT1
NM_006375	0.21	0.708	6116.58	10495	Homo sapiens	ecto-NOX disulfide-thiol exchanger 2(ENOX2)	ENOX2
NM_006377	0.11	0.825	19916.88	10497	Homo sapiens	unc-13 homolog B(UNC13B)	UNC13B
NM_006382	1.63	0.184	155.1	374286	Homo sapiens	CMT1A duplicated region transcript 1(CDRT1)	CDRT1
NM_006383	0.18	0.841	213.18	10518	Homo sapiens	calcium and integrin binding family member 2(CIB2)	CIB2
NM_006384	0	0.995	17226.65	10519	Homo sapiens	calcium and integrin binding 1(CIB1)	CIB1
NM_006385	1.25	0.193	993.46	10520	Homo sapiens	zinc finger protein 211(ZNF211)	ZNF211
NM_006387	0.5	0.117	29466.04	10523	Homo sapiens	calcium homeostasis endoplasmic reticulum protein(CHERP)	CHERP
NM_006388	0.2	0.555	6121.36	10524	Homo sapiens	lysine acetyltransferase 5(KAT5)	KAT5
NM_006390	0.16	0.655	33273.69	10526	Homo sapiens	importin 8(IPO8)	IPO8
NM_006391	0.43	0.241	212319.35	10527	Homo sapiens	importin 7(IPO7)	IPO7
NM_006395	0.53	0.351	25772.54	10533	Homo sapiens	autophagy related 7(ATG7)	ATG7
NM_006396	0.23	0.491	6576.11	10534	Homo sapiens	Sjogren syndrome/scleroderma autoantigen 1(SSSCA1)	SSSCA1
NM_006401	0.81	0.103	104301.68	10541	Homo sapiens	acidic nuclear phosphoprotein 32 family member B(ANP32B)	ANP32B
NM_006402	0.33	0.195	20396.64	10542	Homo sapiens	late endosomal/lysosomal adaptor, MAPK and MTOR activator 5(LAMTOR5)	LAMTOR5
NM_006404	3.61	0.104	18725.64	10544	Homo sapiens	protein C receptor(PROCR)	PROCR
NM_006406	0.7	0.146	46976.62	10549	Homo sapiens	peroxiredoxin 4(PRDX4)	PRDX4
NM_006407	0.2	0.596	83062.31	10550	Homo sapiens	ADP ribosylation factor like GTPase 6 interacting protein 5(ARL6IP5)	ARL6IP5
NM_006409	0.24	0.599	36002.88	10552	Homo sapiens	actin related protein 2/3 complex subunit 1A(ARPC1A)	ARPC1A
NM_006411	0.97	0.155	61641.61	10554	Homo sapiens	1-acylglycerol-3-phosphate O-acyltransferase 1(AGPAT1)	AGPAT1
NM_006413	0.63	0.141	9250.94	10556	Homo sapiens	ribonuclease P/MRP subunit p30(RPP30)	RPP30
NM_006414	0.31	0.488	4536.46	10557	Homo sapiens	ribonuclease P/MRP subunit p38(RPP38)	RPP38
NM_006415	0.33	0.0958	43235.84	10558	Homo sapiens	serine palmitoyltransferase long chain base subunit 1(SPTLC1)	SPTLC1
NM_006417	2.09	0.265	5705.09	10561	Homo sapiens	interferon induced protein 44(IFI44)	IFI44
NM_006422	0.55	0.665	462.07	10566	Homo sapiens	A-kinase anchoring protein 3(AKAP3)	AKAP3
NM_006423	0.66	0.373	29213.49	10567	Homo sapiens	Rab acceptor 1(RABAC1)	RABAC1
NM_006425	0	0.999	20875.73	10569	Homo sapiens	SLU7 homolog, splicing factor(SLU7)	SLU7
NM_006426	3.59	0.243	10976.16	10570	Homo sapiens	dihydropyrimidinase like 4(DPYSL4)	DPYSL4
NM_006427	0.03	0.945	22674.28	10572	Homo sapiens	SIVA1 apoptosis inducing factor(SIVA1)	SIVA1
NM_006429	0.76	0.135	100689.75	10574	Homo sapiens	chaperonin containing TCP1 subunit 7(CCT7)	CCT7
NM_006430	0.72	0.104	134256.31	10575	Homo sapiens	chaperonin containing TCP1 subunit 4(CCT4)	CCT4
NM_006431	0.31	0.367	118299.69	10576	Homo sapiens	chaperonin containing TCP1 subunit 2(CCT2)	CCT2
NM_006432	0.43	0.336	22302	10577	Homo sapiens	NPC intracellular cholesterol transporter 2(NPC2)	NPC2
NM_006433	2.07	0.236	3.14	10578	Homo sapiens	granulysin(GNLY)	GNLY
NM_006437	0.81	0.288	48543.13	143	Homo sapiens	poly(ADP-ribose) polymerase family member 4(PARP4)	PARP4
NM_006438	0.76	0.571	45.58	10584	Homo sapiens	collectin subfamily member 10(COLEC10)	COLEC10
NM_006440	3.71	0.293	848.12	10587	Homo sapiens	thioredoxin reductase 2(TXNRD2)	TXNRD2
NM_006445	0.55	0.165	272982.62	10594	Homo sapiens	pre-mRNA processing factor 8(PRPF8)	PRPF8
NM_006447	0.28	0.593	10007.97	10600	Homo sapiens	ubiquitin specific peptidase 16(USP16)	USP16
NM_006451	0.36	0.14	14765.34	10605	Homo sapiens	poly(A) binding protein interacting protein 1(PAIP1)	PAIP1
NM_006453	0.01	0.991	8184.82	10607	Homo sapiens	transducin beta like 3(TBL3)	TBL3
NM_006455	0.22	0.727	23157.16	10609	Homo sapiens	prolyl 3-hydroxylase family member 4 (non-enzymatic)(P3H4)	P3H4
NM_006457	0.96	0.271	135901.6	10611	Homo sapiens	PDZ and LIM domain 5(PDLIM5)	PDLIM5
NM_006461	0.42	0.353	41872.07	10615	Homo sapiens	sperm associated antigen 5(SPAG5)	SPAG5
NM_006462	0.22	0.811	3246.83	10616	Homo sapiens	RANBP2-type and C3HC4-type zinc finger containing 1(RBCK1)	RBCK1
NM_006464	0.26	0.442	221304.12	10618	Homo sapiens	trans-golgi network protein 2(TGOLN2)	TGOLN2
NM_006465	0.17	0.819	2325.33	10620	Homo sapiens	AT-rich interaction domain 3B(ARID3B)	ARID3B
NM_006466	0.48	0.318	6143.74	10621	Homo sapiens	RNA polymerase III subunit F(POLR3F)	POLR3F
NM_006469	0.38	0.483	43516.85	10625	Homo sapiens	influenza virus NS1A binding protein(IVNS1ABP)	IVNS1ABP
NM_006470	0.33	0.614	12756.16	10626	Homo sapiens	tripartite motif containing 16(TRIM16)	TRIM16
NM_006471	0.66	0.267	86767.52	10627	Homo sapiens	myosin light chain 12A(MYL12A)	MYL12A
NM_006474	9.51	0.344	18726.37	10630	Homo sapiens	podoplanin(PDPN)	PDPN
NM_006475	5.73	0.263	5165.6	10631	Homo sapiens	periostin(POSTN)	POSTN
NM_006478	0.06	0.919	2015.32	10634	Homo sapiens	growth arrest specific 2 like 1(GAS2L1)	GAS2L1
NM_006479	0.29	0.653	6084.76	10635	Homo sapiens	RAD51 associated protein 1(RAD51AP1)	RAD51AP1
NM_006485	2.94	0.141	818.38	2192	Homo sapiens	fibulin 1(FBLN1)	FBLN1
NM_006486	4.91	0.121	74407.73	2192	Homo sapiens	fibulin 1(FBLN1)	FBLN1
NM_006487	1.87	0.327	608.13	2192	Homo sapiens	fibulin 1(FBLN1)	FBLN1
NM_006489	0.09	0.939	621.81	4857	Homo sapiens	NOVA alternative splicing regulator 1(NOVA1)	NOVA1
NM_006493	0.15	0.725	14604.3	1203	Homo sapiens	ceroid-lipofuscinosis, neuronal 5(CLN5)	CLN5
NM_006494	0.7	0.117	37970.02	2077	Homo sapiens	ETS2 repressor factor(ERF)	ERF
NM_006495	7.32	0.329	8426.92	2124	Homo sapiens	ecotropic viral integration site 2B(EVI2B)	EVI2B
NM_006497	5.14	0.236	1375.76	3090	Homo sapiens	HIC ZBTB transcriptional repressor 1(HIC1)	HIC1
NM_006498	0.29	0.838	8.9	3957	Homo sapiens	galectin 2(LGALS2)	LGALS2
NM_006502	0.46	0.259	22593.31	5429	Homo sapiens	DNA polymerase eta(POLH)	POLH
NM_006503	0.52	0.118	44693.87	5704	Homo sapiens	proteasome 26S subunit, ATPase 4(PSMC4)	PSMC4
NM_006504	2.07	0.118	4007.01	5791	Homo sapiens	protein tyrosine phosphatase, receptor type E(PTPRE)	PTPRE
NM_006506	0.53	0.182	1064.31	5922	Homo sapiens	RAS p21 protein activator 2(RASA2)	RASA2
NM_006510	0.46	0.111	56913.83	5987	Homo sapiens	tripartite motif containing 27(TRIM27)	TRIM27
NM_006512	1.97	0.141	3.91	6291	Homo sapiens	serum amyloid A4, constitutive(SAA4)	SAA4
NM_006513	0.02	0.939	1930.55	6301	Homo sapiens	seryl-tRNA synthetase(SARS)	SARS
NM_006514	3.53	0.107	11.59	6336	Homo sapiens	sodium voltage-gated channel alpha subunit 10(SCN10A)	SCN10A
NM_006515	1.41	0.111	987.16	6419	Homo sapiens	SET domain and mariner transposase fusion gene(SETMAR)	setmar
NM_006516	0.19	0.762	128512.08	6513	Homo sapiens	solute carrier family 2 member 1(SLC2A1)	SLC2A1
NM_006517	1.04	0.48	53942.91	6567	Homo sapiens	solute carrier family 16 member 2(SLC16A2)	SLC16A2
NM_006519	0	0.992	14538.01	6993	Homo sapiens	dynein light chain Tctex-type 1(DYNLT1)	DYNLT1
NM_006521	0.36	0.17	39006.76	7030	Homo sapiens	transcription factor binding to IGHM enhancer 3(TFE3)	TFE3
NM_006527	0.55	0.562	2822.95	7884	Homo sapiens	stem-loop binding protein(SLBP)	SLBP
NM_006528	1.63	0.142	8836.01	7980	Homo sapiens	tissue factor pathway inhibitor 2(TFPI2)	TFPI2
NM_006533	0.78	0.543	74.51	8190	Homo sapiens	melanoma inhibitory activity(MIA)	MIA
NM_006539	0.59	0.576	7.84	10368	Homo sapiens	calcium voltage-gated channel auxiliary subunit gamma 3(CACNG3)	CACNG3
NM_006541	0.92	0.0892	12108.54	10539	Homo sapiens	glutaredoxin 3(GLRX3)	GLRX3
NM_006544	0.06	0.823	52893.24	10640	Homo sapiens	exocyst complex component 5(EXOC5)	EXOC5
NM_006547	4.38	0.0541	16322	10643	Homo sapiens	insulin like growth factor 2 mRNA binding protein 3(IGF2BP3)	IGF2BP3
NM_006549	0.06	0.926	8477.09	10645	Homo sapiens	calcium/calmodulin dependent protein kinase kinase 2(CAMKK2)	CAMKK2
NM_006553	1.51	0.104	1025.11	10650	Homo sapiens	PRELI domain containing 3A(PRELID3A)	PRELID3A
NM_006554	0.04	0.92	9759.93	10651	Homo sapiens	metaxin 2(MTX2)	MTX2
NM_006555	0.41	0.234	94724.2	10652	Homo sapiens	YKT6 v-SNARE homolog (S. cerevisiae)(YKT6)	YKT6
NM_006559	0.43	0.22	151767.59	10657	Homo sapiens	KH RNA binding domain containing, signal transduction associated 1(KHDRBS1)	KHDRBS1
NM_006560	0.28	0.308	12376.56	10658	Homo sapiens	CUGBP, Elav-like family member 1(CELF1)	CELF1
NM_006561	9.3	0.316	1012.59	10659	Homo sapiens	CUGBP, Elav-like family member 2(CELF2)	CELF2
NM_006563	0.52	0.608	48.48	10661	Homo sapiens	Kruppel like factor 1(KLF1)	KLF1
NM_006564	0.46	0.635	75.41	10663	Homo sapiens	C-X-C motif chemokine receptor 6(CXCR6)	Cxcr6
NM_006566	3.18	0.0615	76.51	10666	Homo sapiens	CD226 molecule(CD226)	CD226
NM_006567	0.16	0.744	8036.22	10667	Homo sapiens	phenylalanyl-tRNA synthetase 2, mitochondrial(FARS2)	FARS2
NM_006568	0.41	0.393	4850.16	10668	Homo sapiens	cell growth regulator with ring finger domain 1(CGRRF1)	CGRRF1
NM_006570	0.53	0.52	58986.83	10670	Homo sapiens	Ras related GTP binding A(RRAGA)	RRAGA
NM_006571	0.63	0.275	9776.38	10671	Homo sapiens	dynactin subunit 6(DCTN6)	DCTN6
NM_006575	0.16	0.691	21141.04	11183	Homo sapiens	mitogen-activated protein kinase kinase kinase kinase 5(MAP4K5)	MAP4K5
NM_006578	0.2	0.649	12711.52	10681	Homo sapiens	G protein subunit beta 5(GNB5)	GNB5
NM_006582	0.03	0.938	1616.1	10691	Homo sapiens	glucocorticoid modulatory element binding protein 1(GMEB1)	GMEB1
NM_006585	0.94	0.207	35457.11	10694	Homo sapiens	chaperonin containing TCP1 subunit 8(CCT8)	CCT8
NM_006586	0.29	0.502	21497.86	10695	Homo sapiens	canopy FGF signaling regulator 3(CNPY3)	CNPY3
NM_006587	0.04	0.964	69.97	10699	Homo sapiens	corin, serine peptidase(CORIN)	CORIN
NM_006589	0.47	0.515	11351.77	10712	Homo sapiens	family with sequence similarity 189 member B(FAM189B)	FAM189B
NM_006590	0.92	0.184	22693.65	10713	Homo sapiens	ubiquitin specific peptidase 39(USP39)	USP39
NM_006591	0.59	0.18	20372.15	10714	Homo sapiens	DNA polymerase delta 3, accessory subunit(POLD3)	POLD3
NM_006594	0.49	0.514	9962.35	10717	Homo sapiens	adaptor related protein complex 4 beta 1 subunit(AP4B1)	AP4B1
NM_006595	0.37	0.528	46575.81	8539	Homo sapiens	apoptosis inhibitor 5(API5)	API5
NM_006597	0.53	0.293	1010215.93	3312	Homo sapiens	heat shock protein family A (Hsp70) member 8(HSPA8)	HSPA8
NM_006601	0.3	0.502	33685.92	10728	Homo sapiens	prostaglandin E synthase 3(PTGES3)	PTGES3
NM_006603	1.29	0.155	10251.68	10735	Homo sapiens	stromal antigen 2(STAG2)	STAG2
NM_006606	0.41	0.611	22318.55	10741	Homo sapiens	RB binding protein 9, serine hydrolase(RBBP9)	RBBP9
NM_006607	0.73	0.162	109.71	10744	Homo sapiens	pituitary tumor-transforming 2(PTTG2)	PTTG2
NM_006609	0.02	0.959	29031.4	10746	Homo sapiens	mitogen-activated protein kinase kinase kinase 2(MAP3K2)	MAP3K2
NM_006612	0.6	0.171	103495.92	10749	Homo sapiens	kinesin family member 1C(KIF1C)	KIF1C
NM_006614	0.44	0.347	0.74	10752	Homo sapiens	cell adhesion molecule L1 like(CHL1)	CHL1
NM_006621	0.29	0.495	122782.68	10768	Homo sapiens	adenosylhomocysteinase like 1(AHCYL1)	AHCYL1
NM_006622	0.74	0.51	94174.55	10769	Homo sapiens	polo like kinase 2(PLK2)	PLK2
NM_006623	0.12	0.863	80304.09	26227	Homo sapiens	phosphoglycerate dehydrogenase(PHGDH)	PHGDH
NM_006625	0.18	0.6	20956.99	10772	Homo sapiens	serine and arginine rich splicing factor 10(SRSF10)	SRSF10
NM_006631	0.12	0.784	2487.27	10781	Homo sapiens	zinc finger protein 266(ZNF266)	ZNF266
NM_006644	0.73	0.2	110127.13	10808	Homo sapiens	heat shock protein family H (Hsp110) member 1(HSPH1)	HSPH1
NM_006645	0.25	0.673	2531.22	10809	Homo sapiens	StAR related lipid transfer domain containing 10(STARD10)	STARD10
NM_006649	0.78	0.281	15717.18	10813	Homo sapiens	UTP14A small subunit processome component(UTP14A)	UTP14A
