From_left	Log2Ratio	p_value	MaxRPKM	ID	Species	GeneName	Symbol
NM_006094	2.17	0.274	42561.64	10395	Homo sapiens	DLC1 Rho GTPase activating protein(DLC1)	DLC1
NM_006097	3.3	0.289	110302.55	10398	Homo sapiens	myosin light chain 9(MYL9)	MYL9
NM_006100	3.91	0.14	1207.45	10402	Homo sapiens	ST3 beta-galactoside alpha-2,3-sialyltransferase 6(ST3GAL6)	ST3GAL6
NM_006117	1.61	0.279	1412.59	10455	Homo sapiens	enoyl-CoA delta isomerase 2(ECI2)	ECI2
NM_006125	5.5	0.178	101.25	395	Homo sapiens	Rho GTPase activating protein 6(ARHGAP6)	ARHGAP6
NM_006129	3.01	0.123	10395.64	649	Homo sapiens	bone morphogenetic protein 1(BMP1)	BMP1
NM_006137	3.23	0.173	31.7	924	Homo sapiens	CD7 molecule(CD7)	CD7
NM_006142	1.02	0.434	37987.79	2810	Homo sapiens	stratifin(SFN)	SFN
NM_006158	4.53	0.332	602.4	4747	Homo sapiens	neurofilament, light polypeptide(NEFL)	NEFL
NM_006161	3.65	0.0659	12.59	4762	Homo sapiens	neurogenin 1(NEUROG1)	NEUROG1
NM_006167	2.6	0.0996	9230	4824	Homo sapiens	NK3 homeobox 1(NKX3-1)	NKX3-1
NM_006182	8.71	0.0591	65688.31	4921	Homo sapiens	discoidin domain receptor tyrosine kinase 2(DDR2)	DDR2
NM_006189	1.65	0.225	12.63	4975	Homo sapiens	olfactory marker protein(OMP)	OMP
NM_006200	4.02	0.17	314.39	5125	Homo sapiens	proprotein convertase subtilisin/kexin type 5(PCSK5)	PCSK5
NM_006205	1	0.544	3.81	5149	Homo sapiens	phosphodiesterase 6H(PDE6H)	PDE6H
NM_006206	7.41	0.122	10540.26	5156	Homo sapiens	platelet derived growth factor receptor alpha(PDGFRA)	PDGFRA
NM_006209	5.93	0.326	1823.13	5168	Homo sapiens	ectonucleotide pyrophosphatase/phosphodiesterase 2(ENPP2)	ENPP2
NM_006211	7.32	0.159	159.8	5179	Homo sapiens	proenkephalin(PENK)	PENK
NM_006216	5.04	0.232	36991.79	5270	Homo sapiens	serpin family E member 2(SERPINE2)	SERPINE2
NM_006225	2.22	0.229	7103.45	5333	Homo sapiens	phospholipase C delta 1(PLCD1)	PLCD1
NM_006227	5.35	0.17	9932.88	5360	Homo sapiens	phospholipid transfer protein(PLTP)	PLTP
NM_006228	1.79	0.182	3.45	5368	Homo sapiens	prepronociceptin(PNOC)	PNOC
NM_006236	2.1	0.455	1043.54	5455	Homo sapiens	POU class 3 homeobox 3(POU3F3)	POU3F3
NM_006237	5.68	0.234	1187.16	5457	Homo sapiens	POU class 4 homeobox 1(POU4F1)	POU4F1
NM_006240	1.35	0.493	16.65	5475	Homo sapiens	protein phosphatase with EF-hand domain 1(PPEF1)	PPEF1
NM_006244	1.57	0.14	8696.67	5526	Homo sapiens	protein phosphatase 2 regulatory subunit B'beta(PPP2R5B)	PPP2R5B
NM_006259	2.97	0.18	191.49	5593	Homo sapiens	protein kinase, cGMP-dependent, type II(PRKG2)	PRKG2
NM_006270	1.18	0.182	20633.51	6237	Homo sapiens	related RAS viral (r-ras) oncogene homolog(RRAS)	RRAS
NM_006273	2.13	0.206	4.39	6354	Homo sapiens	C-C motif chemokine ligand 7(CCL7)	CCL7
NM_006279	1.76	0.111	654.32	6487	Homo sapiens	ST3 beta-galactoside alpha-2,3-sialyltransferase 3(ST3GAL3)	ST3GAL3
NM_006288	11	0.166	133854.07	7070	Homo sapiens	Thy-1 cell surface antigen(THY1)	THY1
NM_006291	1.74	0.265	17565.46	7127	Homo sapiens	TNF alpha induced protein 2(TNFAIP2)	TNFAIP2
NM_006296	1.47	0.329	735.45	7444	Homo sapiens	vaccinia related kinase 2(VRK2)	VRK2
NM_006301	1.63	0.261	1179.23	7786	Homo sapiens	mitogen-activated protein kinase kinase kinase 12(MAP3K12)	MAP3K12
NM_006329	4.9	0.251	9491.59	10516	Homo sapiens	fibulin 5(FBLN5)	FBLN5
NM_006331	1.05	0.132	17208.86	10436	Homo sapiens	EMG1, N1-specific pseudouridine methyltransferase(EMG1)	EMG1
NM_006342	1.08	0.112	43976.94	10460	Homo sapiens	transforming acidic coiled-coil containing protein 3(TACC3)	TACC3
NM_006343	3.54	0.306	6464.57	10461	Homo sapiens	MER proto-oncogene, tyrosine kinase(MERTK)	MERTK
NM_006350	5.99	0.0775	1296.85	10468	Homo sapiens	follistatin(FST)	FST
NM_006352	1.43	0.178	10954.13	10472	Homo sapiens	zinc finger and BTB domain containing 18(ZBTB18)	zbtb18
NM_006359	1.1	0.0812	1607.95	10479	Homo sapiens	solute carrier family 9 member A6(SLC9A6)	SLC9A6
NM_006365	2.21	0.465	5.95	10485	Homo sapiens	chromosome 1 open reading frame 61(C1orf61)	C1orf61
NM_006367	1.01	0.0677	38517.53	10487	Homo sapiens	adenylate cyclase associated protein 1(CAP1)	CAP1
NM_006382	1.63	0.184	155.1	374286	Homo sapiens	CMT1A duplicated region transcript 1(CDRT1)	CDRT1
NM_006385	1.25	0.193	993.46	10520	Homo sapiens	zinc finger protein 211(ZNF211)	ZNF211
NM_006404	3.61	0.104	18725.64	10544	Homo sapiens	protein C receptor(PROCR)	PROCR
NM_006417	2.09	0.265	5705.09	10561	Homo sapiens	interferon induced protein 44(IFI44)	IFI44
NM_006426	3.59	0.243	10976.16	10570	Homo sapiens	dihydropyrimidinase like 4(DPYSL4)	DPYSL4
NM_006433	2.07	0.236	3.14	10578	Homo sapiens	granulysin(GNLY)	GNLY
NM_006440	3.71	0.293	848.12	10587	Homo sapiens	thioredoxin reductase 2(TXNRD2)	TXNRD2
NM_006474	9.51	0.344	18726.37	10630	Homo sapiens	podoplanin(PDPN)	PDPN
NM_006475	5.73	0.263	5165.6	10631	Homo sapiens	periostin(POSTN)	POSTN
NM_006485	2.94	0.141	818.38	2192	Homo sapiens	fibulin 1(FBLN1)	FBLN1
NM_006486	4.91	0.121	74407.73	2192	Homo sapiens	fibulin 1(FBLN1)	FBLN1
NM_006487	1.87	0.327	608.13	2192	Homo sapiens	fibulin 1(FBLN1)	FBLN1
NM_006495	7.32	0.329	8426.92	2124	Homo sapiens	ecotropic viral integration site 2B(EVI2B)	EVI2B
NM_006497	5.14	0.236	1375.76	3090	Homo sapiens	HIC ZBTB transcriptional repressor 1(HIC1)	HIC1
NM_006504	2.07	0.118	4007.01	5791	Homo sapiens	protein tyrosine phosphatase, receptor type E(PTPRE)	PTPRE
NM_006512	1.97	0.141	3.91	6291	Homo sapiens	serum amyloid A4, constitutive(SAA4)	SAA4
NM_006514	3.53	0.107	11.59	6336	Homo sapiens	sodium voltage-gated channel alpha subunit 10(SCN10A)	SCN10A
NM_006515	1.41	0.111	987.16	6419	Homo sapiens	SET domain and mariner transposase fusion gene(SETMAR)	setmar
NM_006517	1.04	0.48	53942.91	6567	Homo sapiens	solute carrier family 16 member 2(SLC16A2)	SLC16A2
NM_006528	1.63	0.142	8836.01	7980	Homo sapiens	tissue factor pathway inhibitor 2(TFPI2)	TFPI2
NM_006547	4.38	0.0541	16322	10643	Homo sapiens	insulin like growth factor 2 mRNA binding protein 3(IGF2BP3)	IGF2BP3
NM_006553	1.51	0.104	1025.11	10650	Homo sapiens	PRELI domain containing 3A(PRELID3A)	PRELID3A
NM_006561	9.3	0.316	1012.59	10659	Homo sapiens	CUGBP, Elav-like family member 2(CELF2)	CELF2
NM_006566	3.18	0.0615	76.51	10666	Homo sapiens	CD226 molecule(CD226)	CD226
NM_006603	1.29	0.155	10251.68	10735	Homo sapiens	stromal antigen 2(STAG2)	STAG2
NM_006661	2.68	0.215	11126.51	10846	Homo sapiens	phosphodiesterase 10A(PDE10A)	PDE10A
NM_006665	3.79	0.11	1489.85	10855	Homo sapiens	heparanase(HPSE)	HPSE
NM_006671	7.28	0.311	155.57	6512	Homo sapiens	solute carrier family 1 member 7(SLC1A7)	SLC1A7
NM_006680	3.92	0.206	2593.61	10873	Homo sapiens	malic enzyme 3(ME3)	ME3
NM_006691	1.18	0.623	2.5	10894	Homo sapiens	lymphatic vessel endothelial hyaluronan receptor 1(LYVE1)	LYVE1
NM_006710	1.04	0.0774	41728.01	10920	Homo sapiens	COP9 signalosome subunit 8(COPS8)	COPS8
NM_006718	6.2	0.268	984.76	5325	Homo sapiens	PLAG1 like zinc finger 1(PLAGL1)	PLAGL1
NM_006722	1.35	0.0844	847.67	4286	Homo sapiens	melanogenesis associated transcription factor(MITF)	MITF
NM_006735	1.58	0.16	275.2	3199	Homo sapiens	homeobox A2(HOXA2)	HOXA2
NM_006739	1.23	0.129	46028.07	4174	Homo sapiens	minichromosome maintenance complex component 5(MCM5)	MCM5
NM_006745	1.87	0.306	115036.16	6307	Homo sapiens	methylsterol monooxygenase 1(MSMO1)	MSMO1
NM_006757	1.75	0.304	1.03	7140	Homo sapiens	troponin T3, fast skeletal type(TNNT3)	TNNT3
NM_006762	5.94	0.255	10788.6	7805	Homo sapiens	lysosomal protein transmembrane 5(LAPTM5)	LAPTM5
NM_006770	4.38	0.193	20.86	8685	Homo sapiens	macrophage receptor with collagenous structure(MARCO)	MARCO
NM_006772	1.03	0.287	3092.65	8831	Homo sapiens	synaptic Ras GTPase activating protein 1(SYNGAP1)	SYNGAP1
NM_006778	1.52	0.411	3.64	10107	Homo sapiens	tripartite motif containing 10(TRIM10)	TRIM10
NM_006779	1.04	0.232	11746.94	10435	Homo sapiens	CDC42 effector protein 2(CDC42EP2)	CDC42EP2
NM_006785	1.9	0.0722	3568.22	10892	Homo sapiens	MALT1 paracaspase(MALT1)	MALT1
NM_006786	6.27	0.347	76.94	10911	Homo sapiens	urotensin 2(UTS2)	UTS2
NM_006790	6.07	0.322	32.64	9499	Homo sapiens	myotilin(MYOT)	MYOT
NM_006798	1.79	0.515	1.62	10941	Homo sapiens	UDP glucuronosyltransferase family 2 member A1 complex locus(UGT2A1)	ugt2a1
NM_006799	2.02	0.483	1491.63	10942	Homo sapiens	protease, serine 21(PRSS21)	Prss21
NM_006809	1.34	0.108	50111.29	10953	Homo sapiens	translocase of outer mitochondrial membrane 34(TOMM34)	TOMM34
NM_006810	1.49	0.0807	15401.51	10954	Homo sapiens	protein disulfide isomerase family A member 5(PDIA5)	PDIA5
NM_006818	1.57	0.221	18819	10962	Homo sapiens	myeloid/lymphoid or mixed-lineage leukemia; translocated to, 11(MLLT11)	MLLT11
NM_006820	3.44	0.208	2242.6	10964	Homo sapiens	interferon induced protein 44 like(IFI44L)	IFI44L
NM_006824	2.1	0.209	33155.48	10969	Homo sapiens	EBNA1 binding protein 2(EBNA1BP2)	EBNA1BP2
NM_006855	2.03	0.302	46219.02	11015	Homo sapiens	KDEL endoplasmic reticulum protein retention receptor 3(KDELR3)	KDELR3
NM_006868	1.91	0.0837	124684.53	11031	Homo sapiens	RAB31, member RAS oncogene family(RAB31)	RAB31
NM_006872	7.51	0.142	182.39	11036	Homo sapiens	general transcription factor IIA subunit 1 like(GTF2A1L)	GTF2A1L
NM_006873	1.34	0.45	391.15	11037	Homo sapiens	stonin 1(STON1)	STON1
NM_006887	1.27	0.0963	119871.49	678	Homo sapiens	ZFP36 ring finger protein like 2(ZFP36L2)	ZFP36L2
NM_006898	4.62	0.322	365.99	3232	Homo sapiens	homeobox D3(HOXD3)	HOXD3
NM_006900	1.27	0.347	2.41	3447	Homo sapiens	interferon alpha 13(IFNA13)	IFNA13
NM_006902	7.5	0.165	5923.7	5396	Homo sapiens	paired related homeobox 1(PRRX1)	PRRX1
NM_006909	7.15	0.345	1917.18	5924	Homo sapiens	Ras protein specific guanine nucleotide releasing factor 2(RASGRF2)	RASGRF2
NM_006922	9.66	0.336	2355.18	6328	Homo sapiens	sodium voltage-gated channel alpha subunit 3(SCN3A)	SCN3A
NM_006938	1.08	0.083	36467.45	6632	Homo sapiens	small nuclear ribonucleoprotein D1 polypeptide(SNRPD1)	SNRPD1
NM_006945	2.98	0.135	7.87	6703	Homo sapiens	small proline rich protein 2D(SPRR2D)	SPRR2D
NM_006963	1.93	0.123	25065.76	7570	Homo sapiens	zinc finger protein 22(ZNF22)	ZNF22
NM_006981	2.2	0.151	1402.01	8013	Homo sapiens	nuclear receptor subfamily 4 group A member 3(NR4A3)	NR4A3
NM_006982	3.44	0.29	1266.52	8092	Homo sapiens	ALX homeobox 1(ALX1)	ALX1
NM_006984	3.37	0.392	50.74	9071	Homo sapiens	claudin 10(CLDN10)	CLDN10
NM_006988	1.24	0.449	77409.16	9510	Homo sapiens	ADAM metallopeptidase with thrombospondin type 1 motif 1(ADAMTS1)	adamts1
NM_006994	1.44	0.157	3336.89	10384	Homo sapiens	butyrophilin subfamily 3 member A3(BTN3A3)	BTN3A3
NM_007005	8.15	0.215	18317.11	7091	Homo sapiens	transducin like enhancer of split 4(TLE4)	TLE4
NM_007017	2.01	0.199	43.42	11063	Homo sapiens	SRY-box 30(SOX30)	SOX30
NM_007018	1.19	0.271	1758.95	11064	Homo sapiens	centriolin(CNTRL)	CNTRL
NM_007021	3.88	0.149	14950.13	11067	Homo sapiens	chromosome 10 open reading frame 10(C10orf10)	C10orf10
NM_007029	4.28	0.347	19.38	11075	Homo sapiens	stathmin 2(STMN2)	STMN2
NM_007036	6.38	0.22	116.25	11082	Homo sapiens	endothelial cell specific molecule 1(ESM1)	ESM1
NM_007038	7.48	0.343	21847	11096	Homo sapiens	ADAM metallopeptidase with thrombospondin type 1 motif 5(ADAMTS5)	ADAMTS5
NM_007046	5.35	0.347	18670.38	11117	Homo sapiens	elastin microfibril interfacer 1(EMILIN1)	EMILIN1
NM_007066	1.21	0.107	10181.12	11142	Homo sapiens	protein kinase (cAMP-dependent, catalytic) inhibitor gamma(PKIG)	PKIG
NM_007084	2.62	0.317	49.73	11166	Homo sapiens	SRY-box 21(SOX21)	SOX21
NM_007085	6.29	0.145	750019.6	11167	Homo sapiens	follistatin like 1(FSTL1)	FSTL1
NM_007098	1.13	0.422	4883.07	8218	Homo sapiens	clathrin heavy chain like 1(CLTCL1)	CLTCL1
NM_007101	1.09	0.323	107.55	1757	Homo sapiens	sarcosine dehydrogenase(SARDH)	SARDH
NM_007105	2.07	0.139	354.36	5003	Homo sapiens	solute carrier family 22 member 18 antisense(SLC22A18AS)	SLC22A18AS
NM_007107	1.07	0.072	262914.04	6747	Homo sapiens	signal sequence receptor subunit 3(SSR3)	SSR3
NM_007114	1	0.0688	40008.16	7110	Homo sapiens	TATA element modulatory factor 1(TMF1)	TMF1
NM_007115	6.92	0.123	263.57	7130	Homo sapiens	TNF alpha induced protein 6(TNFAIP6)	TNFAIP6
NM_007138	1.38	0.533	1428.33	7643	Homo sapiens	zinc finger protein 90(ZNF90)	ZNF90
NM_007160	1.95	0.456	125.94	7932	Homo sapiens	olfactory receptor family 2 subfamily H member 2(OR2H2)	OR2H2
NM_007168	3.22	0.152	9.34	10351	Homo sapiens	ATP binding cassette subfamily A member 8(ABCA8)	ABCA8
NM_007173	1.63	0.125	79893.42	11098	Homo sapiens	protease, serine 23(PRSS23)	PRSS23
NM_007182	1.58	0.0716	6376.4	11186	Homo sapiens	Ras association domain family member 1(RASSF1)	RASSF1
NM_007193	4.79	0.092	27.61	11199	Homo sapiens	annexin A10(ANXA10)	ANXA10
NM_007194	1.53	0.0999	1141.72	11200	Homo sapiens	checkpoint kinase 2(CHEK2)	CHEK2
NM_007199	4.34	0.355	2015.62	11213	Homo sapiens	interleukin 1 receptor associated kinase 3(IRAK3)	IRAK3
NM_007213	1.38	0.088	8397.25	11230	Homo sapiens	PRA1 domain family member 2(PRAF2)	PRAF2
NM_007216	1.24	0.0565	8469.13	11234	Homo sapiens	HPS5, biogenesis of lysosomal organelles complex 2 subunit 2(HPS5)	hps5
NM_007223	1.84	0.139	17026.77	11245	Homo sapiens	G protein-coupled receptor 176(GPR176)	GPR176
NM_007226	6.86	0.347	2330.5	11249	Homo sapiens	neurexophilin 2(NXPH2)	NXPH2
NM_007237	2.1	0.476	610.06	11262	Homo sapiens	SP140 nuclear body protein(SP140)	SP140
NM_007246	1.36	0.0653	10906.1	11275	Homo sapiens	kelch like family member 2(KLHL2)	KLHL2
NM_007257	5.19	0.179	36513.32	10687	Homo sapiens	paraneoplastic Ma antigen 2(PNMA2)	PNMA2
NM_007266	1.34	0.238	7056.49	11321	Homo sapiens	GPN-loop GTPase 1(GPN1)	GPN1
NM_007272	4.33	0.356	137.71	11330	Homo sapiens	chymotrypsin C(CTRC)	CTRC
NM_007286	1.48	0.267	42247.51	11346	Homo sapiens	synaptopodin(SYNPO)	SYNPO
NM_007287	9.79	0.22	24649.33	4311	Homo sapiens	membrane metalloendopeptidase(MME)	MME
NM_007288	5.44	0.238	1764.78	4311	Homo sapiens	membrane metalloendopeptidase(MME)	MME
NM_007289	7.98	0.209	30319.3	4311	Homo sapiens	membrane metalloendopeptidase(MME)	MME
NM_007297	2.04	0.186	4501.54	672	Homo sapiens	BRCA1, DNA repair associated(BRCA1)	BRCA1
NM_007308	3.09	0.109	83.73	6622	Homo sapiens	synuclein alpha(SNCA)	snca
NM_007311	1.79	0.273	716.16	706	Homo sapiens	translocator protein(TSPO)	TSPO
NM_007329	3.74	0.374	429.19	1755	Homo sapiens	deleted in malignant brain tumors 1(DMBT1)	DMBT1
NM_007333	3.44	0.392	23.81	3823	Homo sapiens	killer cell lectin like receptor C3(KLRC3)	KLRC3
NM_007343	9.85	0.146	3278.82	5646	Homo sapiens	protease, serine 3(PRSS3)	PRSS3
NM_007361	4.93	0.105	3984.75	22795	Homo sapiens	nidogen 2(NID2)	NID2
NM_007374	2.44	0.141	5.43	4990	Homo sapiens	SIX homeobox 6(SIX6)	SIX6
NM_009585	5.54	0.306	3844.88	185	Homo sapiens	angiotensin II receptor type 1(AGTR1)	AGTR1
NM_009586	1.86	0.273	636.03	6493	Homo sapiens	single-minded family bHLH transcription factor 2(SIM2)	SIM2
NM_009588	5.34	0.182	40.59	4050	Homo sapiens	lymphotoxin beta(LTB)	LTB
NM_009590	1.11	0.254	2248.37	314	Homo sapiens	amine oxidase, copper containing 2(AOC2)	AOC2
NM_012074	3.22	0.196	680.89	8110	Homo sapiens	double PHD fingers 3(DPF3)	DPF3
NM_012082	1.17	0.428	6339.55	23414	Homo sapiens	zinc finger protein, FOG family member 2(ZFPM2)	ZFPM2
NM_012093	3.73	0.112	461.78	26289	Homo sapiens	adenylate kinase 5(AK5)	ak5
NM_012098	5.24	0.184	1271.86	23452	Homo sapiens	angiopoietin like 2(ANGPTL2)	angptl2
NM_012099	1.18	0.0574	15708.26	10849	Homo sapiens	CD3e molecule associated protein(CD3EAP)	CD3EAP
NM_012104	1.04	0.0622	38857.02	23621	Homo sapiens	beta-secretase 1(BACE1)	BACE1
NM_012129	1.32	0.136	36002.65	9069	Homo sapiens	claudin 12(CLDN12)	CLDN12
NM_012134	3.53	0.374	7208.23	25802	Homo sapiens	leiomodin 1(LMOD1)	LMOD1
NM_012138	1.04	0.118	27563.08	26574	Homo sapiens	apoptosis antagonizing transcription factor(AATF)	AATF
NM_012159	5.52	0.206	45.93	26223	Homo sapiens	F-box and leucine rich repeat protein 21 (gene/pseudogene)(FBXL21)	FBXL21
NM_012160	1.05	0.126	1340.83	26235	Homo sapiens	F-box and leucine rich repeat protein 4(FBXL4)	FBXL4
NM_012182	3.03	0.407	103.44	27023	Homo sapiens	forkhead box B1(FOXB1)	FOXB1
NM_012194	5.22	0.0593	3199.55	25758	Homo sapiens	KIAA1549 like(KIAA1549L)	KIAA1549L
NM_012196	2.66	0.347	6.33	100101629	Homo sapiens	G antigen 8(GAGE8)	GAGE8
NM_012196	3.49	0.339	0.62	100101629	Homo sapiens	G antigen 8(GAGE8)	GAGE8
NM_012253	2.05	0.342	11.64	8277	Homo sapiens	transketolase like 1(TKTL1)	TKTL1
NM_012258	3.01	0.159	2336.76	23462	Homo sapiens	hes related family bHLH transcription factor with YRPW motif 1(HEY1)	HEY1
NM_012261	2.35	0.129	12.9	24141	Homo sapiens	lysosomal associated membrane protein family member 5(LAMP5)	LAMP5
NM_012262	14.63	0.194	25276.61	9653	Homo sapiens	heparan sulfate 2-O-sulfotransferase 1(HS2ST1)	HS2ST1
NM_012266	1.52	0.0974	6956	25822	Homo sapiens	DnaJ heat shock protein family (Hsp40) member B5(DNAJB5)	DNAJB5
NM_012276	2.39	0.204	5.36	23547	Homo sapiens	leukocyte immunoglobulin like receptor A4(LILRA4)	LILRA4
NM_012292	3.3	0.208	3689.87	23526	Homo sapiens	Rho GTPase activating protein 45(ARHGAP45)	ARHGAP45
NM_012293	3.41	0.106	446868.39	7837	Homo sapiens	peroxidasin(PXDN)	PXDN
NM_012298	2.56	0.21	800.66	23066	Homo sapiens	cullin associated and neddylation dissociated 2 (putative)(CAND2)	CAND2
NM_012307	7.36	0.307	597.92	23136	Homo sapiens	erythrocyte membrane protein band 4.1 like 3(EPB41L3)	EPB41L3
NM_012323	1.28	0.0668	1492.68	23764	Homo sapiens	MAF bZIP transcription factor F(MAFF)	MAFF
NM_012331	1.15	0.136	7761.65	4482	Homo sapiens	methionine sulfoxide reductase A(MSRA)	MSRA
NM_012343	1.34	0.145	41613.34	23530	Homo sapiens	nicotinamide nucleotide transhydrogenase(NNT)	NNT
NM_012353	1.12	0.347	2.17	26188	Homo sapiens	olfactory receptor family 1 subfamily C member 1(OR1C1)	OR1C1
NM_012373	1.7	0.526	2.26	8392	Homo sapiens	olfactory receptor family 3 subfamily A member 3(OR3A3)	OR3A3
NM_012381	1.45	0.185	4866.86	23595	Homo sapiens	origin recognition complex subunit 3(ORC3)	ORC3
NM_012392	1.22	0.169	4412.06	553115	Homo sapiens	penta-EF-hand domain containing 1(PEF1)	PEF1
NM_012395	1.35	0.228	1438.69	5218	Homo sapiens	cyclin dependent kinase 14(CDK14)	CDK14
NM_012397	1.03	0.535	1.01	5275	Homo sapiens	serpin family B member 13(SERPINB13)	SERPINB13
NM_012404	2.35	0.207	8.4	23519	Homo sapiens	acidic nuclear phosphoprotein 32 family member D(ANP32D)	ANP32D
NM_012411	2.52	0.194	162.93	26191	Homo sapiens	protein tyrosine phosphatase, non-receptor type 22(PTPN22)	PTPN22
NM_012419	2.18	0.0541	1769.84	26575	Homo sapiens	regulator of G-protein signaling 17(RGS17)	RGS17
NM_012420	1.58	0.118	17705.67	24138	Homo sapiens	interferon induced protein with tetratricopeptide repeats 5(IFIT5)	IFIT5
NM_012443	1.57	0.507	35.48	9576	Homo sapiens	sperm associated antigen 6(SPAG6)	SPAG6
NM_012445	8.72	0.333	84649.14	10417	Homo sapiens	spondin 2(SPON2)	SPON2
NM_012449	2.52	0.112	12476.52	26872	Homo sapiens	STEAP family member 1(STEAP1)	STEAP1
NM_012450	1.68	0.519	509.45	26266	Homo sapiens	solute carrier family 13 member 4(SLC13A4)	SLC13A4
NM_012454	2.65	0.122	1091.36	26230	Homo sapiens	T-cell lymphoma invasion and metastasis 2(TIAM2)	TIAM2
NM_012464	3.83	0.309	1241.34	7092	Homo sapiens	tolloid like 1(TLL1)	TLL1
NM_012468	1.75	0.39	170.38	27004	Homo sapiens	T-cell leukemia/lymphoma 6 (non-protein coding)(TCL6)	TCL6
NM_012483	1.21	0.422	1.57	10578	Homo sapiens	granulysin(GNLY)	GNLY
NM_013227	5.17	0.296	155.97	176	Homo sapiens	aggrecan(ACAN)	ACAN
NM_013244	6.35	0.331	120.62	25834	Homo sapiens	MGAT4 family member C(MGAT4C)	MGAT4C
NM_013250	2.49	0.0854	2933.46	7762	Homo sapiens	zinc finger protein 215(ZNF215)	ZNF215
NM_013259	3.3	0.257	35.88	29114	Homo sapiens	transgelin 3(TAGLN3)	TAGLN3
NM_013266	2.02	0.469	143.63	29119	Homo sapiens	catenin alpha 3(CTNNA3)	CTNNA3
NM_013270	1.91	0.422	34.46	29122	Homo sapiens	protease, serine 50(PRSS50)	PRSS50
NM_013272	1.68	0.203	11339.72	28232	Homo sapiens	solute carrier organic anion transporter family member 3A1(SLCO3A1)	SLCO3A1
NM_013279	2.69	0.256	2777.08	745	Homo sapiens	myelin regulatory factor(MYRF)	MYRF
NM_013296	1.12	0.249	24705.88	29899	Homo sapiens	G-protein signaling modulator 2(GPSM2)	GPSM2
NM_013304	1.03	0.339	2524.14	29800	Homo sapiens	zinc finger DHHC-type containing 1(ZDHHC1)	ZDHHC1
NM_013305	4.06	0.218	70.67	29906	Homo sapiens	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5(ST8SIA5)	ST8SIA5
NM_013309	1.17	0.142	2765.47	7782	Homo sapiens	solute carrier family 30 member 4(SLC30A4)	SLC30A4
NM_013327	2.83	0.0767	9110.96	29780	Homo sapiens	parvin beta(PARVB)	PARVB
NM_013347	1.63	0.144	125.5	29935	Homo sapiens	replication protein A4(RPA4)	RPA4
NM_013357	4.44	0.141	306.23	29942	Homo sapiens	purine rich element binding protein G(PURG)	PURG
NM_013358	2.39	0.0863	154.37	29943	Homo sapiens	peptidyl arginine deiminase 1(PADI1)	PADI1
NM_013364	1.34	0.471	53.77	29944	Homo sapiens	paraneoplastic Ma antigen 3(PNMA3)	PNMA3
NM_013381	8.09	0.327	2252.32	29953	Homo sapiens	thyrotropin releasing hormone degrading enzyme(TRHDE)	TRHDE
NM_013385	3.26	0.221	153.33	27128	Homo sapiens	cytohesin 4(CYTH4)	CYTH4
NM_013399	1.22	0.367	5281.11	29965	Homo sapiens	cell death inducing p53 target 1(CDIP1)	CDIP1
NM_013401	2.18	0.071	9000.7	5866	Homo sapiens	RAB3A interacting protein like 1(RAB3IL1)	RAB3IL1
NM_013411	1.04	0.483	7902.45	204	Homo sapiens	adenylate kinase 2(AK2)	AK2
NM_013423	5.09	0.0984	131.03	395	Homo sapiens	Rho GTPase activating protein 6(ARHGAP6)	ARHGAP6
NM_013427	6.33	0.139	304.31	395	Homo sapiens	Rho GTPase activating protein 6(ARHGAP6)	ARHGAP6
NM_013447	1.56	0.229	401.75	30817	Homo sapiens	adhesion G protein-coupled receptor E2(ADGRE2)	ADGRE2
NM_013453	2.64	0.391	138.97	30014	Homo sapiens	sperm protein associated with the nucleus, X-linked, family member A1(SPANXA1)	SPANXA1
NM_013453	4.48	0.344	83.34	30014	Homo sapiens	sperm protein associated with the nucleus, X-linked, family member A1(SPANXA1)	SPANXA1
NM_013943	1.55	0.0525	422339.83	25932	Homo sapiens	chloride intracellular channel 4(CLIC4)	CLIC4
NM_013951	1.4	0.329	940.64	7849	Homo sapiens	paired box 8(PAX8)	PAX8
NM_013952	1.88	0.187	749.88	7849	Homo sapiens	paired box 8(PAX8)	PAX8
NM_013953	2.55	0.102	1947.45	7849	Homo sapiens	paired box 8(PAX8)	PAX8
NM_013958	3.88	0.254	1486.52	3084	Homo sapiens	neuregulin 1(NRG1)	NRG1
NM_013964	3.84	0.116	2542.14	3084	Homo sapiens	neuregulin 1(NRG1)	NRG1
